nom,code_epci,date,indicateur,valeur
Rennes Métropole,243500139,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,350.0
Rennes Métropole,243500139,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,374.187
Communauté de communes Montfort Communauté,243500550,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,12.0
Communauté de communes Montfort Communauté,243500550,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,16.0
Communauté de communes Montfort Communauté,243500550,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,22.0
Communauté de communes Montfort Communauté,243500550,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,39.0
Communauté de communes Montfort Communauté,243500550,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,40.0
Communauté de communes Montfort Communauté,243500550,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,45.0
Communauté de communes Brocéliande Communauté,243500618,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Brocéliande Communauté,243500618,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Brocéliande Communauté,243500618,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Brocéliande Communauté,243500618,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Brocéliande Communauté,243500618,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Brocéliande Communauté,243500618,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,18.0
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,19.0
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,19.0
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,19.0
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,20.0
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,22.0
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,10.0
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,12.0
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,13.0
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,18.0
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,26.0
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,26.0
Communauté de communes Côte d'Émeraude,243500725,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,1.0
Communauté de communes Côte d'Émeraude,243500725,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,1.0
Communauté de communes Côte d'Émeraude,243500725,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,1.0
Communauté de communes Côte d'Émeraude,243500725,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,1.0
Communauté de communes Côte d'Émeraude,243500725,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,1.0
Communauté de communes Côte d'Émeraude,243500725,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,2.0
Communauté de communes Bretagne Romantique,243500733,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,16.0
Communauté de communes Bretagne Romantique,243500733,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,28.0
Communauté de communes Bretagne Romantique,243500733,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,29.0
Communauté de communes Bretagne Romantique,243500733,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,42.0
Communauté de communes Bretagne Romantique,243500733,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,49.0
Communauté de communes Bretagne Romantique,243500733,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,50.0
Communauté d'agglomération Redon Agglomération,243500741,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,2.0
Communauté d'agglomération Redon Agglomération,243500741,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,2.0
Communauté d'agglomération Redon Agglomération,243500741,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,2.0
Communauté d'agglomération Redon Agglomération,243500741,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,3.0
Communauté d'agglomération Redon Agglomération,243500741,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,3.0
Communauté d'agglomération Redon Agglomération,243500741,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,3.0
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,15.0
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,15.0
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,15.0
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,14.0
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,14.0
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,14.0
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Blavet Bellevue Océan Communauté,245600440,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Blavet Bellevue Océan Communauté,245600440,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Blavet Bellevue Océan Communauté,245600440,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Blavet Bellevue Océan Communauté,245600440,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Blavet Bellevue Océan Communauté,245600440,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Blavet Bellevue Océan Communauté,245600440,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,4.0
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,5.0
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,5.0
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,5.0
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,7.0
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,7.0
Communauté de communes Questembert Communauté,245614383,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,49.0
Communauté de communes Questembert Communauté,245614383,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,55.0
Communauté de communes Questembert Communauté,245614383,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,64.0
Communauté de communes Questembert Communauté,245614383,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,92.0
Communauté de communes Questembert Communauté,245614383,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,107.0
Communauté de communes Questembert Communauté,245614383,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,131.0
Communauté de communes Roi Morvan Communauté,245614417,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,6.0
Communauté de communes Roi Morvan Communauté,245614417,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,8.0
Communauté de communes Roi Morvan Communauté,245614417,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,7.0
Communauté de communes Roi Morvan Communauté,245614417,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,8.0
Communauté de communes Roi Morvan Communauté,245614417,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,9.0
Communauté de communes Roi Morvan Communauté,245614417,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,11.0
Communauté de communes Pontivy Communauté,245614433,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,6.0
Communauté de communes Pontivy Communauté,245614433,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,6.0
Communauté de communes Pontivy Communauté,245614433,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,7.0
Communauté de communes Pontivy Communauté,245614433,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,8.0
Communauté de communes Pontivy Communauté,245614433,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,9.0
Communauté de communes Pontivy Communauté,245614433,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,11.0
Sans objet,ZZZZZZZZZ,01/01/2019,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Sans objet,ZZZZZZZZZ,01/01/2020,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Sans objet,ZZZZZZZZZ,01/01/2021,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Sans objet,ZZZZZZZZZ,01/01/2022,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Sans objet,ZZZZZZZZZ,01/01/2023,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Sans objet,ZZZZZZZZZ,01/01/2024,nombre_de_cars_en_circulation_de_Crit'air_E_1_2,0.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.0416666666666667
Communauté de communes Arc Sud Bretagne,200027027,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.282051282051282
Communauté de communes Arc Sud Bretagne,200027027,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.282051282051282
Communauté de communes Arc Sud Bretagne,200027027,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.602564102564103
Communauté de communes Arc Sud Bretagne,200027027,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.7361111111111114
Communauté de communes Arc Sud Bretagne,200027027,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.2435897435897436
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté d'agglomération Vitré Communauté,200039022,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.4933257055682687
Communauté d'agglomération Vitré Communauté,200039022,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.7038609938628064
Communauté d'agglomération Vitré Communauté,200039022,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.9382648492687293
Communauté d'agglomération Vitré Communauté,200039022,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,3.1126482213438735
Communauté d'agglomération Vitré Communauté,200039022,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,3.254752493882928
Communauté d'agglomération Vitré Communauté,200039022,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.773279989572501
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.6646153846153844
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.698921233804955
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,3.149658497388509
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,3.4118664590901226
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,7.863945578231292
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.140442599213213
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,6.798245614035088
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,7.291666666666667
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,7.738095238095238
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.729166666666667
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,10.17156862745098
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,10.197368421052632
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,9.033666226995791
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,9.91991991991992
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,10.63895781637717
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,10.74074074074074
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,11.11111111111111
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,10.90909090909091
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.192982456140351
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,2.3391812865497075
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,3.9473684210526314
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.5555555555555545
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.678362573099415
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.678362573099415
Ploërmel Communauté,200066777,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,3.7618083670715246
Ploërmel Communauté,200066777,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.111111111111111
Ploërmel Communauté,200066777,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.087761674718196
Ploërmel Communauté,200066777,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.359147025813693
Ploërmel Communauté,200066777,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,10.555555555555554
Ploërmel Communauté,200066777,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,10.031231231231232
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,7.16700567061144
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,7.611426667871178
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.232439457414229
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.491250233950964
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,9.405594405594405
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,9.961075509855997
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,16.184210526315788
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,20.0
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,22.77777777777778
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,23.333333333333336
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,18.94736842105263
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,21.071428571428573
Communauté de communes Haut-Léon Communauté,200067072,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes Haut-Léon Communauté,200067072,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes Haut-Léon Communauté,200067072,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes Haut-Léon Communauté,200067072,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes Haut-Léon Communauté,200067072,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes Haut-Léon Communauté,200067072,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.0
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.333333333333334
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.333333333333334
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.333333333333334
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.333333333333334
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.333333333333334
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.333333333333334
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.248366013071895
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.901960784313725
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.147058823529412
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.147058823529412
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,6.274509803921568
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,9.80392156862745
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.016620498614958
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,4.02046783625731
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.108108108108109
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.179231863442391
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.746130030959753
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.881578947368421
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,3.937172466584231
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.169071249643276
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.381630342588177
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,5.407198137497805
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,6.9657964195779325
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.317553243835402
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.6959064327485378
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.3945119208277101
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.450884595454882
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.7769423558897243
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2023,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,0.9327115256495668
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2024,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,1.0323481814176878
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2019,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,7.0054945054945055
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2020,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,7.3979591836734695
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2021,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,8.673469387755102
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2022,pourcentage_des_cars_en_circulation__de_Crit'air_E_1_2,9.183673469387754
